"","Gene.Symbol","Flu.Immunized.Only.Day.7","Flu.Immunized.Only.Day.7.1","Flu.Immunized.Only.Day.7.2"
"9403","RUVBL2",5.60003830033333,5.83149363433333,5.92955783133333
"9404","RWDD1",5.859148738,5.9347529015,5.9963520755
"9405","RWDD2A",4.048067414,4.173516348,4.445006482
"9406","RWDD2B",4.592385925,4.842660674,5.254677815
"9407","RXFP1",2.18945983833333,2.42165014033333,2.35154272566667
"9408","RXFP2",2.913022839,2.945315103,2.570311434
"9409","RXFP3",2.163959013,2.278465484,2.328491183
"9410","RXRA",6.4096988985,7.3796796975,6.173326437
"9411","RXRB",4.667653748,4.77757487166667,4.65745811733333
"9412","RXRG",2.246385644,2.558664369,2.16504156
"9413","RYBP",8.36936083833333,8.20606659466667,7.673632836
"9414","RYK",6.64432309966667,6.48175807666667,6.78350688933333
"9415","RYR1",3.302353174,3.291874741,3.115385065
"9416","RYR2",2.2190269215,2.2117340755,2.490003625
"9417","RYR3",2.391442553,2.249771096,2.357086929
"9418","S100A1",2.331178318,3.137689252,2.45965164
"9419","S100A10",11.27779748,11.63784056,11.14073602
"9420","S100A11",9.5322169055,10.14982838,9.404367228
"9421","S100A12",10.2651551,10.95250347,9.864115982
"9422","S100A13",4.5925340255,4.865671957,4.2056903685
"9423","S100A14",2.57511016,2.398798497,2.548601523
"9424","S100A16",3.061748458,3.170302489,3.261597418
"9425","S100A2",2.372977812,2.715875534,2.528290347
"9426","S100A3",2.749278052,2.876707885,2.968135685
"9427","S100A4",11.60288507,11.86742878,11.29214915
"9428","S100A5",2.781144587,2.635764347,2.706778803
"9429","S100A6",7.3155901045,7.3512757765,7.266023419
"9430","S100A7",2.141469386,2.883922706,2.59849472
"9431","S100A7A",2.581219506,2.8200762385,2.287077663
"9432","S100A8",10.513136659,9.9777139565,10.3680652655
"9433","S100A9",12.26202236,12.69491773,11.87330851
"9434","S100G",2.250029112,2.640506827,2.209683464
"9435","S100P",8.791543191,5.577198295,7.351049626
"9436","S100Z",5.357673079,6.543674638,5.552389501
"9437","S1PR1",7.655976421,6.706485334,7.311752629
"9438","S1PR2",3.5375905555,3.1416999225,3.0004634
"9439","S1PR3",4.058700785,5.1063628095,4.089700511
"9440","S1PR4",6.314509422,6.061770422,6.595535272
"9441","S1PR5",5.26932463166667,4.552368015,4.45298607133333
"9442","SAAL1",5.85028719,6.096292053,5.992649167
"9443","SACM1L",8.041248955,7.547303269,7.948460767
"9444","SACS",6.308448593,6.036411557,6.679227862
"9445","SAE1",5.70772365533333,6.043408917,5.89088043366667
"9446","SAFB2",6.008711242,6.0340947345,6.353195928
"9447","SAG",2.69442103,3.296281584,2.691641619
"9448","SAGE1",1.995685165,1.848114092,2.105788273
"9449","SALL1",2.288055972,2.2784342995,2.2374381365
"9450","SALL2",4.513323506,4.485504321,4.385991641
"9451","SALL4",2.4590354255,2.3832062375,2.4018216445
"9452","SAMD1",3.506413711,3.724398843,3.718949071
"9453","SAMD10",2.889886926,2.778293293,2.9111730795
"9454","SAMD11",2.552966124,2.57131187,2.941733803
"9455","SAMD12",1.951500632,2.350170776,2.410274143
"9456","SAMD14",3.2575672212,3.1491892332,3.077227571
"9457","SAMD3",5.5198743165,5.444654546,5.7046200595
"9458","SAMD4A",3.5402188985,3.975724214,3.50901467775
"9459","SAMD4B",4.33144058675,4.463264663,4.086580937
"9460","SAMD8",6.057894923,6.329438044,5.9698586245
"9461","SAMD9",6.5062511875,5.99926344,6.4678767135
"9462","SAMD9L",6.60868675366667,6.006001414,7.067888498
"9463","SAMHD1",8.9473967346,8.8901260468,9.0517235824
"9464","SAMM50",5.04322796725,5.06695451625,5.0798378345
"9465","SAMSN1",9.54652543233333,9.34312306033333,8.84808079166667
"9466","SAP130",5.33975683,6.017540272,5.961837491
"9467","SAP18",7.956240096,7.76630531,7.99169719166667
"9468","SAP30",5.02782153366667,6.150253967,4.90792144833333
"9469","SAP30L",4.6372057685,4.62612998366667,4.75272677633333
"9470","SAR1A",7.40160988266667,8.020552317,7.48109776633333
"9471","SAR1B",5.849429424,5.9749305316,6.2460905784
"9472","SARDH",2.70945667333333,2.59727369766667,2.59601898333333
"9473","SARS",5.9224452625,5.7053558805,5.5637979625
"9474","SARS2",4.056280163,3.949368742,4.123796268
"9475","SART1",6.075659185,6.348303589,6.180140625
"9476","SART3",5.114059698,5.01156273,5.456746323
"9477","SASH1",4.194862475,6.59803072533333,3.83672219166667
"9478","SASH3",8.725454419,9.038088324,8.717595826
"9479","SASS6",3.433306045,3.516163758,3.360803872
"9480","SAT1",11.4515979733333,11.6079966633333,11.2475238266667
"9481","SATB1",9.646617439,8.764992659,9.814311532
"9482","SATB2",2.488526543,2.5183817395,2.5483763775
"9483","SAV1",6.56165645066667,5.918431459,5.79022801433333
"9484","SBF2",4.75811708025,4.83210187575,4.25696383025
"9485","SBK1",5.444144492,5.2239548965,5.3826115625
"9486","SBNO1",5.75799211375,5.8875982485,5.921772598
"9487","SCAF1",2.789939942,3.042000533,2.986982978
"9488","SCAMP1",5.398672215,5.03106814933333,5.2083345065
"9489","SCAMP2",7.4767606795,7.569877404,7.467543532
"9490","SCAMP3",6.857305686,6.979009618,7.134753297
"9491","SCAMP5",3.14224999933333,3.03285562466667,2.91088119
"9492","SCAND1",7.519869764,7.81606601166667,7.89400382433333
"9493","SCAP",6.728301946,6.63422797,6.46748683
"9494","SCAPER",4.873830101,5.22798464233333,5.84797808533333
"9495","SCARA3",2.56219595033333,2.76784414533333,2.45998226333333
"9496","SCARA5",2.53817854066667,2.71271992,2.86254009566667
"9497","SCARB2",5.84994786475,6.43950811825,5.7241827095
"9498","SCARF1",3.9843601205,5.147546469,3.59219263
"9499","SCARF2",2.293972516,2.54578148966667,2.35539856433333
"9500","SCCPDH",5.212056496,5.105367601,5.0601886365
"9501","SCD",3.1752050558,2.9863300384,3.0809793258
"9502","SCD5",2.85998303025,3.24224281025,2.855042853
"9503","SCEL",2.21901983675,2.36048957025,2.19293870725
"9504","SCFD1",6.040839622,5.5735739945,5.92715084
"9505","SCFD2",6.796127347,6.2376722715,5.795145921
"9506","SCG2",2.660532189,2.812733421,2.303526304
"9507","SCG3",2.449283901,2.225154254,2.018725175
"9508","SCG5",2.729706464,2.694292739,2.823034669
"9509","SCGB1A1",2.129169315,2.387574736,2.189652438
"9510","SCGB1D1",2.386639816,2.237877366,2.317051394
"9511","SCGB1D2",2.507035304,2.398823403,2.32007571
"9512","SCGB2A1",2.450041377,2.812703821,2.519570723
"9513","SCGB2A2",1.923305626,2.353151936,2.365254287
"9514","SCGB3A2",2.895274621,2.168965617,2.477339106
"9515","SCGN",3.234582687,3.069944495,3.121719783
"9516","SCIN",2.68067124266667,2.64427720866667,2.61396983866667
"9517","SCLT1",3.995533649,3.98990474833333,3.798241037
"9518","SCMH1",3.770314464,3.495941198,4.004424458
"9519","SCML1",6.6143299745,6.631113672,6.606097148
"9520","SCML4",5.2814180494,5.2475145914,6.0066715946
"9521","SCN10A",2.597201054,2.441160416,2.448965985
"9522","SCN11A",2.15866968966667,2.28583259533333,2.420503171
"9523","SCN1A",2.4929329675,2.432178193,2.54427085
"9524","SCN1B",6.039423805,6.045058241,4.236713604
"9525","SCN2A",2.315581871,2.3969600785,2.284620499
"9526","SCN2B",2.78380270933333,2.71027739066667,2.58295273733333
"9527","SCN3A",3.995379452,3.240695309,4.328365911
"9528","SCN3B",2.3080952905,2.3758584285,2.3748791285
"9529","SCN4A",2.68612432,3.322211125,3.073792897
"9530","SCN4B",2.651496379,2.813285051,2.338251271
"9531","SCN5A",2.500299264,3.061467247,2.488614849
"9532","SCN7A",2.3600099915,2.2726346385,2.224297577
"9533","SCN8A",2.696771982,2.9651712695,2.8708823565
"9534","SCN9A",2.215309801,2.203485429,2.668425133
"9535","SCNM1",7.415878193,7.60843816,7.402501832
"9536","SCNN1A",3.16512811633333,3.23382942433333,3.24647894233333
"9537","SCNN1B",2.748663646,2.754266441,2.952759594
"9538","SCNN1D",2.507342594,2.739852772,3.087064525
"9539","SCNN1G",2.542334438,2.184126361,2.8696268785
"9540","SCO1",5.010241334,5.901666176,5.638345435
"9541","SCOC",6.544247538,6.827777335,7.018010989
"9542","SCP2",8.7738136825,8.9670742855,8.791105248
"9543","SCPEP1",6.1287185,6.6947247265,6.044086092
"9544","SCRG1",2.490247333,2.917260636,2.460465014
"9545","SCRIB",6.133191969,5.838789807,5.993631743
"9546","SCRN1",6.363081592,6.370985871,6.423328325
"9547","SCRN2",4.2791471115,3.999028967,4.404776658
"9548","SCRN3",3.32182161425,3.2313568975,3.44236020825
"9549","SCRT1",2.81562981,2.4956359585,2.474551988
"9550","SCT",2.162161876,2.497661871,2.211361767
"9551","SCTR",2.44350980266667,2.662505258,2.569966946
"9552","SCUBE1",2.607484089,2.789831264,2.637779324
"9553","SCUBE2",2.925522146,2.547912376,3.285916589
"9554","SCYL1",3.8423640905,4.1786579335,3.8865733155
"9555","SCYL2",7.692643223,7.392160161,7.38413394833333
"9556","SCYL3",5.5168159855,5.4146965525,5.988956139
"9557","SDAD1",5.84320679833333,6.015371349,6.371381488
"9558","SDC1",2.83468121,2.888999439,3.4692539135
"9559","SDC2",2.51980234666667,3.496053403,3.047722606
"9560","SDC3",2.7802488225,3.001088515,2.872301185
"9561","SDCBP",11.20362417,11.4420651,10.7030631
"9562","SDCBP2",2.87510923,3.45478685,3.779875338
"9563","SDCCAG8",4.9774090362,4.8632984236,4.8856503364
"9564","SDF2",5.398436056,5.472610276,5.859277646
"9565","SDF2L1",6.604068566,7.241764797,7.320703378
"9566","SDF4",7.44011000425,7.5595845665,7.62885801625
"9567","SDHB",5.5482667295,5.6504420565,5.387441567
"9568","SDHC",7.2215319124,7.1392912116,7.0226907304
"9569","SDK1",2.628273369,2.783349117,2.741978378
"9570","SDK2",3.5691795616,3.5249392366,3.7943297456
"9571","SDR16C5",2.611099131,2.253076848,2.097157687
"9572","SDR39U1",7.933569879,7.762700099,8.545816142
"9573","SDR42E1",3.111762507,3.086357869,3.076100812
"9574","SDR9C7",2.287981973,2.063444679,2.285344101
"9575","SDS",2.7196882975,2.7301503015,2.6331092365
"9576","SDSL",2.876474217,3.348823948,2.737055373
"9577","SEC11A",10.000141468,10.176338406,9.9267413635
"9578","SEC11C",7.751920244,7.773171933,8.956724748
"9579","SEC13",8.743984123,9.198330837,9.084681349
"9580","SEC14L2",2.61910430433333,2.51157825466667,2.743226468
"9581","SEC14L3",2.757885037,2.538437227,2.618615874
"9582","SEC14L4",2.563230364,2.514464752,2.4528067335
"9583","SEC14L5",3.892948813,3.919212619,3.14662213
"9584","SEC16A",8.188185012,8.281312907,8.011331067
"9585","SEC16B",2.5608502572,2.4928129276,2.550925801
"9586","SEC22A",3.4539395485,3.008099751,3.339559101
"9587","SEC22C",4.611666648,4.466104865,4.40815837266667
"9588","SEC23A",6.6429736895,6.6480680235,6.9015808685
"9589","SEC23B",7.053143654,7.31348875533333,7.28859211333333
"9590","SEC23IP",5.397314661,5.51755275366667,5.77713808533333
"9591","SEC24A",5.52901535433333,5.72132893566667,5.98185786366667
"9592","SEC24B",8.502176335,8.642798766,8.552490232
"9593","SEC24C",7.120379236,7.022378555,7.285294068
"9594","SEC24D",3.840356976,4.189292392,4.11430294166667
"9595","SEC31A",9.012541512,8.73553733333333,8.87385897266667
"9596","SEC61A1",7.1936545085,7.513642393,7.7236189345
"9597","SEC61A2",3.38024387633333,3.55752891966667,3.72495601933333
"9598","SEC61G",9.345449547,9.68618251,9.772667416
"9599","SEC62",6.937023127,6.6052051374,7.6081136038
"9600","SEC63",6.0176864864,5.7504665366,6.245852907
"9601","SECISBP2",7.623532075,7.0729615235,7.668589784
"9602","SECTM1",7.068206442,7.629827525,6.961845787
"9603","SEH1L",5.14058067,5.6244834035,5.6726194945
"9604","SEL1L",5.2939303745,5.60407957725,5.671659726
"9605","SELENBP1",5.1644611565,4.647311747,4.7223500525
"9606","SELL",11.26924406,10.81566007,11.4572594
"9607","SELP",7.394679987,6.176027637,5.464382298
"9608","SELPLG",8.0300303955,8.06015894,7.9764036305
"9609","SEMA3A",2.300118644,2.285928981,2.113078185
"9610","SEMA3B",2.566916755,2.449732898,2.5492429185
"9611","SEMA3D",2.167852731,2.083737167,2.079418257
"9612","SEMA3E",2.44231233,2.168686938,2.530712452
"9613","SEMA3F",3.85680813466667,3.821379695,3.879019264
"9614","SEMA3G",3.114618129,3.777521974,3.239650222
"9615","SEMA4B",6.515885663,6.504509058,6.93860213
"9616","SEMA4C",5.354934963,4.797289626,5.217011173
"9617","SEMA4D",7.8529910415,7.8567451215,8.130060668
"9618","SEMA4F",3.57238949066667,3.592872716,3.63312105566667
"9619","SEMA4G",2.3306461455,2.381085084,2.400407758
"9620","SEMA5A",2.84316787566667,2.86612162666667,2.714278883
"9621","SEMA5B",3.935018806,3.960315197,4.076647536
"9622","SEMA6A",2.3953262528,2.3707833346,2.3626700924
"9623","SEMA6B",3.04342917266667,3.41331158166667,3.033432448
"9624","SEMA6C",3.39732757,2.909628696,2.739614461
"9625","SEMA6D",2.402657938,2.2323798764,2.3992911362
"9626","SEMA7A",3.6462137865,3.4979957915,3.12544277
"9627","SEMG1",2.041010646,2.314778638,2.286273204
"9628","SEMG2",2.400933718,2.176056626,2.220102337
"9629","SENP1",4.8483657955,4.747489592,4.695243357
"9630","SENP2",5.93850985133333,5.751223491,5.738440395
"9631","SENP5",4.43410547633333,4.52102023833333,4.30236360966667
"9632","SENP6",6.39710051866667,6.66247701,6.68383492466667
"9633","SENP7",6.5576201015,6.450532252,6.756859066
"9634","SENP8",2.788133654,2.641479483,2.4862586455
"9635","SEPHS1",6.046962348,6.20528981566667,6.36817759933333
"9636","SEPHS2",7.169400489,7.402822861,7.612813497
"9637","SEPSECS",3.6669604878,3.6907943568,3.7738168
"9638","SERAC1",3.011655642,3.3984119145,3.1151867075
"9639","SERBP1",7.80529490542857,7.974539366,8.13355762971429
"9640","SERHL2",2.916975109,2.888131865,2.8238868235
"9641","SERINC1",9.616864761,9.654619565,9.570785793
"9642","SERINC2",3.033456448,3.271076271,3.121849473
"9643","SERINC3",8.449385189,8.3565225735,8.37316787875
"9644","SERINC5",8.877951668,8.484210677,8.85018472
"9645","SERP1",8.107185555,8.20590424,8.2961178355
"9646","SERP2",2.32296153966667,2.40326842966667,2.408806608
"9647","SERPINA1",6.89656690325,7.2635835105,6.45867828575
"9648","SERPINA10",2.464369449,2.560724739,2.688662777
"9649","SERPINA12",2.64342742,3.300914511,2.635626555
"9650","SERPINA3",2.535983106,2.579240402,2.738734456
"9651","SERPINA4",2.680908646,2.57131187,2.539693249
"9652","SERPINA5",3.039943713,2.598852641,2.799773956
"9653","SERPINA6",2.098662521,2.427460485,2.211146093
"9654","SERPINA7",2.435629374,2.532292168,2.356514355
"9655","SERPINA9",2.931341797,3.147251844,2.948921195
"9656","SERPINB1",8.5631726445,8.195728987,7.82609505975
"9657","SERPINB10",3.666180722,3.647830715,2.684670777
"9658","SERPINB11",2.241259048,2.034853992,2.262535407
"9659","SERPINB12",2.437817286,2.751841166,2.837617731
"9660","SERPINB13",2.42114512083333,2.67838782,2.417833689
"9661","SERPINB3",2.511885485,2.759529763,2.4881196345
"9662","SERPINB4",2.982652827,2.602340041,2.3807572385
"9663","SERPINB5",2.285989446,2.2638003355,2.289690029
"9664","SERPINB6",6.1336814235,6.1260020435,6.1163202545
"9665","SERPINB7",2.757113567,2.499466086,2.736616206
"9666","SERPINB8",5.6852779785,5.9094215545,4.3337396405
"9667","SERPINB9",8.70324772833333,9.18747769633333,8.06103812233333
"9668","SERPIND1",2.489471579,2.503989392,2.460075879
"9669","SERPINE1",3.42817408966667,3.14766363866667,3.053216517
"9670","SERPINE2",4.6940317185,3.8490695855,4.052637597
"9671","SERPINF1",6.598309831,6.77106073,6.784414307
"9672","SERPINF2",3.233413828,3.137044899,2.696337991
"9673","SERPING1",2.831123414,2.692441834,2.569893871
"9674","SERPINH1",3.202511949,2.708173593,3.036485866
"9675","SERPINI1",4.953167795,5.080330356,5.836234676
"9676","SERPINI2",2.456415871,2.906835675,2.688370274
"9677","SERTAD1",4.944145605,5.732274368,5.413972194
"9678","SERTAD3",5.340271439,7.000325936,5.907285449
"9679","SERTAD4",2.284906597,2.37884445933333,2.20071776833333
"9680","SESN1",6.639499485,7.233106092,7.419424076
"9681","SESN2",4.592061087,5.2282324895,4.8485000985
"9682","SESN3",4.09982103466667,4.34048174966667,4.33166513566667
"9683","SESTD1",6.07588612566667,6.17506801266667,6.12862067366667
"9684","SETBP1",5.073057786,5.1920656675,5.970689655
"9685","SETD2",7.31995824866667,6.87024814533333,7.509847003
"9686","SETD3",6.084896357,6.330953582,6.057167419
"9687","SETD4",4.25186559433333,4.52136753066667,4.22780811833333
"9688","SETD5",5.3229009052,5.6346218318,5.3384717608
"9689","SETD7",4.5269748925,5.016795654,4.3988500415
"9690","SETDB1",5.493085881,5.288352536,5.5553929155
"9691","SETDB2",4.21578442066667,4.071924217,4.50136671016667
"9692","SETMAR",3.164882788,3.12869568433333,3.24533071
"9693","SETX",6.91424099733333,6.71021694233333,6.895790185
"9694","SEZ6",2.73898499,2.7129815465,2.5114110785
"9695","SEZ6L",3.07107078933333,2.93226991416667,2.60099306066667
"9696","SEZ6L2",3.0021304226,2.8645320284,2.9157698786
"9697","SF1",6.39441774333333,6.29714450233333,6.795149306
"9698","SF3A1",7.6056383895,7.714251816,7.6630528725
"9699","SF3A2",5.1516481675,5.402870998,5.055884584
"9700","SF3A3",7.523028578,7.844144998,6.787416913
"9701","SF3B1",9.96009228175,9.724230802,9.985817814
"9702","SF3B2",6.1102651385,6.3245010325,6.3177425265
"9703","SF3B3",5.0495634585,5.022219489,5.1132302775
"9704","SF3B4",7.541576063,7.921387313,7.629198586
"9705","SF3B5",9.155782079,9.540572477,9.615828677
"9706","SFI1",5.6735740325,5.4891544815,6.1104582045
"9707","SFMBT1",4.6251545665,4.000391403,4.696939571
"9708","SFMBT2",5.1258376685,4.6455967465,4.933244614
"9709","SFN",4.43257422966667,4.84371425766667,4.22209821833333
"9710","SFPQ",8.2568646496,8.4164976002,8.1181129456
"9711","SFRP1",2.47310135025,2.694058627,2.4583707465
"9712","SFRP2",2.7223339155,2.5372472965,2.198789396
"9713","SFRP4",2.263206507,2.206042093,2.4973320155
"9714","SFRP5",3.556930421,2.990023516,3.532704396
"9715","SFT2D1",6.0037661175,5.9635172185,6.083284169
"9716","SFT2D2",4.756356468,5.239517594,4.795099812
"9717","SFT2D3",4.704369553,4.611092037,4.3221708775
"9718","SFTA2",2.355188089,3.075449845,2.3197761
"9719","SFTPB",3.472906631,3.20567174225,3.37409891225
"9720","SFTPC",2.7126220934,2.846369646,2.6215210444
"9721","SFTPD",3.065855969,2.923642527,2.891307983
"9722","SFXN2",4.569221137,4.388506416,4.537692892
"9723","SFXN3",6.09742626,6.24153900833333,6.00083935033333
"9724","SFXN4",4.8707263745,4.56585624325,4.80950532275
"9725","SGCA",2.16333371,2.496810105,2.183607072
"9726","SGCB",3.071644434,3.4063358895,3.009923816
"9727","SGCD",2.55776658866667,2.75298333466667,2.60196687883333
"9728","SGCE",3.154091567,3.417147274,3.287218064
"9729","SGCG",2.2791766,2.315330961,2.456307127
"9730","SGCZ",2.204364994,2.091255555,2.159286539
"9731","SGIP1",2.313027814,2.254584976,2.19479992
"9732","SGK1",11.91067408,11.56610279,10.75070504
"9733","SGK2",2.5475568765,2.5966131975,2.6777146
"9734","SGK3",7.9851323,8.353842331,7.654589666
"9735","SGMS1",6.629854608,6.676471304,6.063844412
"9736","SGMS2",4.00805486233333,4.51203216633333,3.939080889
"9737","SGPL1",5.18724410633333,5.37566743166667,5.05189146333333
"9738","SGPP1",6.572179027,6.9054815705,6.581539165
"9739","SGPP2",2.495858199,2.734299819,2.5947202025
"9740","SGSH",5.725530212,5.901280424,6.2008995505
"9741","SGSM1",2.59504536166667,2.8362157,2.54774925633333
"9742","SGSM2",6.172977313,6.21751204233333,5.929864148
"9743","SGSM3",5.658637081,5.27024478766667,5.896806372
"9744","SGTA",4.507027166,4.560419705,4.729152165
"9745","SGTB",5.8456855005,5.7576005725,5.748089218
"9746","SH2B2",5.676952566,5.996673043,6.334936776
"9747","SH2D1A",6.51149775225,6.6001414335,6.79054094975
"9748","SH2D1B",6.436225891,4.3011819075,5.4961700475
"9749","SH2D2A",4.948874412,3.945972891,4.757388057
"9750","SH2D3A",3.6917728105,3.355124621,3.890087097
"9751","SH2D3C",5.09057608766667,4.91754851533333,5.17504957633333
"9752","SH2D4A",3.728361725,3.750140259,3.160490761
"9753","SH2D4B",2.261714888,2.335698266,2.669075626
"9754","SH2D5",2.969794107,2.721072493,3.060759122
"9755","SH2D6",2.466804999,2.988099224,2.322564254
"9756","SH3BGR",3.466248155,3.831998789,3.877364848
"9757","SH3BGRL",10.166824192,10.2558272925,9.94703787
"9758","SH3BGRL2",8.762878916,8.001810834,6.742607254
"9759","SH3BP1",3.808761756,4.560869606,4.159118648
"9760","SH3BP2",5.0505230906,5.4839851626,4.8539623086
"9761","SH3BP4",4.513629346,4.997444562,4.075971623
"9762","SH3BP5",8.668495735,8.554313492,8.886991456
"9763","SH3BP5L",3.77797222,3.605478907,3.583779245
"9764","SH3D19",2.6416249375,2.5133036505,2.3087772205
"9765","SH3GL1",5.435339713,6.040420694,5.476592951
"9766","SH3GL2",2.579103007,2.138778133,2.121385817
"9767","SH3GL3",2.79088657966667,2.537195773,2.549644463
"9768","SH3GLB2",4.077430215,3.875499405,3.89009512725
"9769","SH3KBP1",10.01286597275,9.96188691075,9.9428377605
"9770","SH3PXD2A",3.14045941233333,3.54199890766667,3.76751300266667
"9771","SH3PXD2B",3.480585444,4.1242754065,3.231433032
"9772","SH3RF1",3.054484185,3.0565256655,3.2945591295
"9773","SH3RF2",2.40225834966667,2.35778834166667,2.134790433
"9774","SH3RF3",4.331362847,3.873302448,4.361522121
"9775","SH3TC1",4.8812093355,4.964847919,4.6506335695
"9776","SH3TC2",2.6264611705,2.759962942,2.957264116
"9777","SH3YL1",5.7259065135,5.0417111605,5.077815801
"9778","SHANK2",2.33702609783333,2.38538202483333,2.264047997
"9779","SHANK3",2.395618855,2.872237842,2.251494052
"9780","SHARPIN",5.845690511,5.116613246,5.626374502
"9781","SHB",2.8579469845,2.87928073525,2.80805453225
"9782","SHC1",6.1254729835,6.5327741595,6.074271991
"9783","SHC3",2.611092962,2.672684051,2.719615441
"9784","SHCBP1",3.239021151,4.263249211,5.191811529
"9785","SHD",3.20889324,2.278280536,2.731377364
"9786","SHE",2.608452784,2.754997299,2.974570311
"9787","SHF",2.530945773,2.503714504,2.733282604
"9788","SHH",2.4318971225,2.5054356125,2.4710567375
"9789","SHISA2",2.321890365,2.571554734,2.347218125
"9790","SHISA3",2.298190076,2.325297207,2.41286313
"9791","SHISA5",8.982338298,9.070958594,9.120128063
"9792","SHKBP1",7.555188833,7.975975942,7.255965461
"9793","SHMT1",3.56723328975,3.5912146835,3.5816654275
"9794","SHMT2",6.78412427633333,7.17872558966667,7.35063296433333
"9795","SHOX",2.652546804,2.928603154,2.617796772
"9796","SHOX2",2.47003034366667,2.60765037366667,2.33448707866667
"9797","SHPK",3.632551691,3.854973253,4.005869984
"9798","SHPRH",5.929029559,5.630732531,6.205785319
"9799","SHQ1",6.4928712645,6.6735184505,6.636794245
"9800","SHROOM1",3.730588084,4.51988402166667,3.53161853366667
"9801","SHROOM2",2.897218157,2.676453373,3.009129921
"9802","SHROOM3",2.19472351,2.1912012675,2.328466695
"9803","SHROOM4",2.9447622845,3.090345048,2.7904565975
"9804","SI",2.10256702,2.167986381,2.480722016
"9805","SIAE",3.6831921275,3.17520177625,3.1898720705
"9806","SIAH1",4.95332664366667,5.44945363533333,5.041753273
"9807","SIAH2",8.677421031,8.647557243,7.785427908
"9808","SIAH3",2.178530281,2.409356123,2.182667393
"9809","SIDT2",7.2355806275,7.5668366285,7.4947207955
"9810","SIGLEC1",3.463320439,3.9200991825,3.4823929405
"9811","SIGLEC11",2.9090398485,3.7481463,2.8999139595
"9812","SIGLEC15",3.93674258,3.953667272,4.05867685
"9813","SIGLEC6",3.100232637,2.89125675066667,3.241657853
"9814","SIGLEC7",5.466693325,5.50591892166667,5.21508698133333
"9815","SIGLEC8",2.38818304066667,2.53655719866667,2.58645376
"9816","SIGMAR1",5.7320896845,5.977870135,5.95271312
"9817","SIK2",3.70247296225,3.73744444725,3.62833872575
"9818","SIM1",2.24370840933333,2.20622436666667,2.16064362233333
"9819","SIM2",2.411239717,2.5913940195,2.377652443
"9820","SIN3A",5.7485736685,5.7017998045,5.5495975055
"9821","SIN3B",4.946646872,5.041068482,5.11204839333333
"9822","SIPA1",6.68319416,6.494051187,6.790669941
"9823","SIPA1L1",5.7956603685,6.028696085,5.6834588635
"9824","SIPA1L2",4.38532837966667,4.86979869166667,4.248240054
"9825","SIPA1L3",3.605476593,3.811710154,3.9200819785
"9826","SIRPA",5.90096048825,5.8715198785,4.6511777855
"9827","SIRPB1",4.50156692266667,4.86257892,3.91705350133333
"9828","SIRPB2",5.997903022,5.708257621,4.776523934
"9829","SIRPD",4.457626975,4.814532755,3.965662843
"9830","SIRPG",4.61434834,4.673240804,4.82069501
"9831","SIRT1",6.987235827,6.822315215,7.485481769
"9832","SIRT2",4.5745018485,4.340935818,4.4441212155
"9833","SIRT5",3.33711308083333,3.14360254733333,3.42220459433333
"9834","SIRT6",3.2447495915,3.59979986,3.45735339
"9835","SIT1",4.982546575,5.231691174,5.290869051
"9836","SIVA1",6.19852638466667,6.39416836233333,6.19919502333333
"9837","SIX1",2.50365415666667,2.67927561733333,2.49475430066667
"9838","SIX3",2.12626062833333,2.25289755733333,2.175566808
"9839","SIX4",2.3139282445,2.5064538015,2.562599853
"9840","SIX5",2.9332499595,3.090276818,3.0595538175
"9841","SIX6",2.177679112,2.200131244,2.193077704
"9842","SKAP1",7.36581094,7.252652309,7.53087654
"9843","SKAP2",6.73361338816667,6.48941037,6.27140484266667
"9844","SKI",5.60051115233333,5.567102217,5.91510423766667
"9845","SKIL",3.19602233033333,3.75062842733333,3.39250575333333
"9846","SKIV2L",5.040665122,5.302954416,5.251209001
"9847","SKP1",9.6090236505,9.633949879,9.5017481485
"9848","SKP2",4.69863188066667,4.69440366433333,4.976254013
"9849","SLA2",6.749163267,6.179031839,6.094015807
"9850","SLAMF1",5.58942154366667,5.33569068666667,5.663621174
"9851","SLAMF6",7.239840909,7.102028406,7.89198259
"9852","SLAMF8",2.6272907955,3.5622264925,3.081836212
"9853","SLAMF9",2.5866843295,2.606988677,2.5469600895
"9854","SLBP",7.970928653,8.153595503,8.243040817
"9855","SLC10A1",2.285341389,2.495360067,2.719782787
"9856","SLC10A3",5.893423991,5.899909867,5.475855697
"9857","SLC10A4",2.093355549,1.975318809,2.197399012
"9858","SLC10A7",3.46935318566667,3.77994364233333,3.57024315133333
"9859","SLC11A1",5.05696385483333,5.66329947083333,4.40043089016667
"9860","SLC11A2",5.9717335336,5.9982087422,5.2337399604
"9861","SLC12A1",2.5647835345,2.7199137555,2.553343897
"9862","SLC12A2",4.1975265815,4.2073132695,4.3615246205
"9863","SLC12A3",2.85555887475,2.6524079575,2.62642570175
"9864","SLC12A4",2.754467035,2.7975234832,2.6195697206
"9865","SLC12A5",2.176422254,2.04997637,1.972809898
"9866","SLC12A6",7.08516629466667,7.385759674,6.97907453866667
"9867","SLC12A7",7.799293369,7.460830048,7.001802039
"9868","SLC12A8",2.216713662,2.522372492,2.314324339
"9869","SLC12A9",3.84102921266667,4.02668341933333,3.75589949466667
"9870","SLC13A1",2.3979106555,2.2258021055,2.1852569275
"9871","SLC13A2",2.6418924025,2.507380044,2.4298843425
