"Gene.Symbol","GSM9093","GSM9094","GSM9095","GSM9096","GSM9097","first","second","third"
"TMEM255A",6.7,20.8,16.5,10.6,0.8,"TMEM255A",NA,NA
"CALY",19.4,6.6,13.1,5,16.1,"CALY",NA,NA
"RNF122",71.7,134,132.5,98.1,144.6,"RNF122",NA,NA
"GPR85",4.7,11.2,15.6,10.4,11.4,"GPR85",NA,NA
"NDOR1",9.3,10.7,10.5,10.2,16.3,"NDOR1",NA,NA
"ZNF446",60.5,85.9,63.9,82.8,41.8,"ZNF446",NA,NA
"FGD6",32.7,37,50.1,28.1,32.1,"FGD6",NA,NA
"BHMT2",17.3,58.9,59,63.1,35.3,"BHMT2",NA,NA
"CYP2C8",6.9,3.3,2.2,8.8,3.8,"CYP2C8",NA,NA
"ZSCAN5A",43.9,59.8,38.6,39.3,39.5,"ZSCAN5A",NA,NA
"ERMAP",5.4,52.5,20,24.8,4.3,"ERMAP",NA,NA
"EBLN2",104.6,109.3,121.7,122.1,153,"EBLN2",NA,NA
"FRS3",64.3,85.6,80,64.8,70.7,"FRS3",NA,NA
"DKK2",57.8,34.8,31.5,110.1,150.4,"DKK2",NA,NA
"MMP28",3.2,41.9,23.2,24.4,39.8,"MMP28",NA,NA
"FICD",79.3,165.7,166,133.5,145.3,"FICD",NA,NA
"SLCO4A1",6.7,49.6,59.9,54.2,50.8,"SLCO4A1",NA,NA
NA,32.2,12.2,21.3,32.9,28.9,NA,NA,NA
"CRNKL1",101.1,140.2,147.9,141.5,105,"CRNKL1",NA,NA
"ECEL1",10,6.8,4.7,6.5,7.8,"ECEL1",NA,NA
"SLC16A10",26.2,6.7,4.7,30.2,25.8,"SLC16A10",NA,NA
"RNF39",7.3,108.2,80.6,46.6,80.4,"RNF39",NA,NA
"ZCCHC4",33.7,67.2,53.7,68.5,62.8,"ZCCHC4",NA,NA
"ASPM",34.2,9.8,6.2,22.8,6.5,"ASPM",NA,NA
"SSH3",8.2,7.9,21,7.9,9.6,"SSH3",NA,NA
"AMIGO3 /// GMPPB",123,80.5,59.2,80,103.7,"AMIGO3","GMPPB",NA
"DOCK5",14,46,6,60.6,30.3,"DOCK5",NA,NA
"LTBP3",279.1,466.9,358.3,342.9,469.4,"LTBP3",NA,NA
"TRIM45",70.7,143.7,146.2,124,97.2,"TRIM45",NA,NA
"ZMYM6",146.3,126.9,163.1,152.1,110.2,"ZMYM6",NA,NA
"ZMYM6",15.7,3.8,2.4,14.4,2.5,"ZMYM6",NA,NA
"POPDC3",5,8.6,17.1,13.5,7.1,"POPDC3",NA,NA
"FCF1",20.9,9,8.8,3.5,3.1,"FCF1",NA,NA
"CABYR",75.3,95.2,76.7,89.8,77.2,"CABYR",NA,NA
"ZFYVE21",126,140,139,98.6,58.8,"ZFYVE21",NA,NA
"KLF8",12.5,4.8,4.7,3,3.7,"KLF8",NA,NA
"KLHL12",29.7,43.6,30.3,59.8,23.4,"KLHL12",NA,NA
"SLC27A6",25.2,17.7,33.9,27.6,17.3,"SLC27A6",NA,NA
"GLRX2",119.6,82.6,68.1,98.2,97.2,"GLRX2",NA,NA
"SULT1E1",1.1,16.9,26.1,2.2,6.5,"SULT1E1",NA,NA
"ADAMTS5",353,800.9,1205.3,558.2,376.3,"ADAMTS5",NA,NA
"GPR87",3.4,11.8,5,19,22.2,"GPR87",NA,NA
"TRHDE",3,36.8,34.9,6.7,19.1,"TRHDE",NA,NA
"PSTPIP2",17.4,51.4,38.8,41.5,35.9,"PSTPIP2",NA,NA
"CSDE1",1236,1430.8,1480.7,1344.8,1110.1,"CSDE1",NA,NA
"PCID2",187.8,173.1,251.4,162.9,152.8,"PCID2",NA,NA
"TMEM19",26.6,31.7,23.6,38.5,57.3,"TMEM19",NA,NA
"MYL7",4,7.1,3.8,5.5,4.6,"MYL7",NA,NA
"USP46",3.8,13,9.8,13.9,11.4,"USP46",NA,NA
"CLIP4",14.6,17.7,25.1,25.1,24.6,"CLIP4",NA,NA
"DDX25",12.8,10.1,18.3,20.4,3.5,"DDX25",NA,NA
"MYH14",44.9,79.6,87.7,169.3,103,"MYH14",NA,NA
"CLEC4A",26.3,14.5,22.7,3.5,32.5,"CLEC4A",NA,NA
"UGT2A3",12.7,0.2,4.1,3.9,1,"UGT2A3",NA,NA
"LRRC2",113.9,77,87.8,71.6,78.4,"LRRC2",NA,NA
"TIAM2",17.2,64.2,61.5,59.8,62.5,"TIAM2",NA,NA
"DZANK1",10.1,19.3,24.6,31.1,7.3,"DZANK1",NA,NA
"MCOLN1",51.4,17.8,35.4,32.3,31.7,"MCOLN1",NA,NA
"AKIP1",122.4,40,28.6,46,48.3,"AKIP1",NA,NA
"GBA3",19.3,24.2,34.5,24.1,24.1,"GBA3",NA,NA
"L1TD1",7.9,9.3,38.2,45.3,49.2,"L1TD1",NA,NA
"GALNT6",31.2,56.8,15.8,70.7,57.9,"GALNT6",NA,NA
"RUFY2",237.7,154,223.4,181.6,186,"RUFY2",NA,NA
"TMEM74B",37.2,82.9,71.8,65.9,103,"TMEM74B",NA,NA
"MOCOS",22.2,33,29,31,39.2,"MOCOS",NA,NA
"UCHL5",82.6,113.5,95.1,78.7,83.9,"UCHL5",NA,NA
"KIZ",387.8,103.3,237.1,123.3,126.9,"KIZ",NA,NA
"ACE2",2.1,10.3,5.8,14,10.8,"ACE2",NA,NA
"DUSP13",45.4,88.1,59.8,68.9,70.5,"DUSP13",NA,NA
"ST7L",23.4,18.1,50.9,32.2,46.5,"ST7L",NA,NA
"MAGIX",16.3,5.2,17.3,2.9,0.8,"MAGIX",NA,NA
"BANP",136.1,150.9,146.5,143.4,152.4,"BANP",NA,NA
"MRM1",14.6,27.3,45.3,55.6,58.5,"MRM1",NA,NA
"ZNF589",41.5,100.5,87.2,73,49.3,"ZNF589",NA,NA
"TXLNG",18.8,31.9,33.8,23.2,17.2,"TXLNG",NA,NA
"GIPC2",9,31.1,27.6,33.2,31.6,"GIPC2",NA,NA
"IL21R",7.6,6.6,5.1,7.2,4.1,"IL21R",NA,NA
"PCNXL4",21.2,72.1,60.3,58,53.5,"PCNXL4",NA,NA
"ARSJ",16.3,24.1,16.8,6.8,12.7,"ARSJ",NA,NA
"ECHDC1",59.7,93,77.8,126.4,57,"ECHDC1",NA,NA
"OLAH",5,9.6,10.1,16,6.5,"OLAH",NA,NA
"HOOK1",28.4,9.7,3.3,24.5,34.9,"HOOK1",NA,NA
"AIPL1",6.5,14.4,44.4,62.5,49.4,"AIPL1",NA,NA
"NUSAP1",23.5,2.9,3.1,3.2,4.3,"NUSAP1",NA,NA
"C11orf73",60.9,61.6,72.2,91.6,94.8,"C11orf73",NA,NA
"C4orf29",39.5,71,71.3,69.1,43.6,"C4orf29",NA,NA
"ZNF587",77.4,208.7,188.2,160.7,185.5,"ZNF587",NA,NA
"SERF1A /// SERF1B",73.1,72.8,67.6,62.1,73.3,"SERF1A","SERF1B",NA
"HRASLS",11.6,86.1,71.1,23.8,24.3,"HRASLS",NA,NA
"HRASLS",11.7,68.8,47.4,18.4,25.7,"HRASLS",NA,NA
"HS3ST3A1",1,4.5,10.3,7.7,6.3,"HS3ST3A1",NA,NA
"ACAD10",128.9,62.6,66.7,75.6,97.9,"ACAD10",NA,NA
"ERVMER34-1",9.9,44.9,28.7,10,37.1,"ERVMER34-1",NA,NA
"RNF220",147.6,168.9,170.1,153.4,94,"RNF220",NA,NA
"ANKS1B",1.1,13.1,1.9,2,10,"ANKS1B",NA,NA
"E2F8",3.1,11.2,8.6,13.3,4.4,"E2F8",NA,NA
"SLC2A9",64.9,116.6,96.4,96.5,121.8,"SLC2A9",NA,NA
"TAC3",24.6,137.5,149.6,131.6,115.6,"TAC3",NA,NA
"SOX17",17,36.7,59.4,53.1,59.8,"SOX17",NA,NA
"APBB1IP",5.7,6.4,36.8,37.1,34.3,"APBB1IP",NA,NA
"ZNF750",4,1,0.5,5.8,0.8,"ZNF750",NA,NA
"ASB7",28.9,30.6,15.6,24.1,30.2,"ASB7",NA,NA
"COPS7B",92.3,141.8,153,136.2,135.8,"COPS7B",NA,NA
"LGALSL",21.1,7.2,27.8,4.7,36.9,"LGALSL",NA,NA
"MAN2A2",34.8,10.6,33.9,38.5,30.6,"MAN2A2",NA,NA
"SIGLEC5",5.4,22.2,12,7.9,16.3,"SIGLEC5",NA,NA
"PADI4",14.1,12.6,5.9,22.8,4.7,"PADI4",NA,NA
"KIF26B",53.1,10.5,6.4,5.4,20.1,"KIF26B",NA,NA
"LRRC36",19,44.3,35.9,29.8,17.1,"LRRC36",NA,NA
"DDX43",10.7,3.7,3.1,5.1,4.3,"DDX43",NA,NA
"P2RY13",21.7,14.4,6.7,52.3,82.4,"P2RY13",NA,NA
"EFCC1",4.7,12.1,10.4,8,3.6,"EFCC1",NA,NA
"METTL8",21.9,19.6,28.1,31,54.8,"METTL8",NA,NA
"PEAK1",11.4,8.8,3.7,5.2,9.4,"PEAK1",NA,NA
"LONRF3",46.2,62.4,53.1,65.6,74,"LONRF3",NA,NA
"KCNE1L",9.1,3,7.5,6.3,8.9,"KCNE1L",NA,NA
"AUNIP",34.5,81.7,92.8,56.4,69.9,"AUNIP",NA,NA
"ERO1LB",2.9,8.4,16,1.7,3,"ERO1LB",NA,NA
"EPHX3",7,17.4,3.2,5.4,5.9,"EPHX3",NA,NA
"PRR16",62.8,65.8,60.5,81.3,46.8,"PRR16",NA,NA
"CASZ1",93.3,122,121,84.1,99.8,"CASZ1",NA,NA
"AHNAK",20,5.7,10.4,3.5,5.4,"AHNAK",NA,NA
"CYP2C9",8.2,50,35.1,50.5,50.7,"CYP2C9",NA,NA
"CBLL1",14,22.9,31.4,22.3,11.3,"CBLL1",NA,NA
"ZNF224",33.8,65.2,40.9,38.5,29,"ZNF224",NA,NA
"XPNPEP3",38.9,41.1,38.4,50.2,60,"XPNPEP3",NA,NA
"TMC7",24.1,37.5,22.9,42.2,31.2,"TMC7",NA,NA
"ZNF334",20.6,28.8,34.6,17,20.9,"ZNF334",NA,NA
"APOBR",5.3,11.6,7,2,4.7,"APOBR",NA,NA
"PRX",57.8,47.7,90,9.3,59.4,"PRX",NA,NA
"TBR1",1.9,56.6,24.1,20.5,24.4,"TBR1",NA,NA
"CLCA4",2.2,3.6,2.3,3.1,8.4,"CLCA4",NA,NA
"RASIP1",53.7,122.4,174.7,88,68.5,"RASIP1",NA,NA
"ACVR2B",34.1,94.4,79.9,67.1,88.8,"ACVR2B",NA,NA
"ELOVL2",1.3,7.1,5.7,26,24.2,"ELOVL2",NA,NA
"STYK1",0.6,0.9,1.4,0.6,3.2,"STYK1",NA,NA
"OTUD7B",2.8,4.4,5.1,4.6,3.6,"OTUD7B",NA,NA
"CPED1",71.2,112.8,162.9,95.8,100.6,"CPED1",NA,NA
NA,95.7,57.8,19.4,55.8,88.6,NA,NA,NA
"IRAK3",1.9,12,2.6,21.9,2.6,"IRAK3",NA,NA
"NUP210",1.5,9,23.5,7.1,38,"NUP210",NA,NA
"LMBR1L",165.8,131.3,113.8,156.5,172.1,"LMBR1L",NA,NA
"LYVE1",122,41.4,47.2,34.4,11.7,"LYVE1",NA,NA
"C8orf44-SGK3 /// SGK3",14.7,19.2,29.5,18.5,26.1,"C8orf44-SGK3","SGK3",NA
"CDKAL1",21.7,3.2,8.2,15.6,10.5,"CDKAL1",NA,NA
"ZC4H2",110.6,65,116.4,70.4,117.9,"ZC4H2",NA,NA
"PIGZ",41.7,70.2,65.6,70.6,84.4,"PIGZ",NA,NA
"HIVEP3",5.2,43,10.5,49.6,13,"HIVEP3",NA,NA
"MFI2",3.6,11.2,7.4,10.4,10.9,"MFI2",NA,NA
"LUC7L3",302.7,309.9,499.1,351.2,249.5,"LUC7L3",NA,NA
"NEUROD6",15.3,47.1,28.9,41.7,35.9,"NEUROD6",NA,NA
"CCNL1",302.9,265.4,342.5,216.2,180.2,"CCNL1",NA,NA
"SIRT4",2,6.9,17.6,29.5,23.1,"SIRT4",NA,NA
"EDAR",39.5,81.2,51.7,73.1,84.6,"EDAR",NA,NA
"PDCD1LG2",2.4,5.2,4.9,3.4,4.9,"PDCD1LG2",NA,NA
"C9orf9",63.8,93,60.1,70.4,97.3,"C9orf9",NA,NA
"PRSS21",1.9,32.2,22.8,4.9,6.1,"PRSS21",NA,NA
"TINF2",138.1,129.7,101.6,158.4,109.2,"TINF2",NA,NA
"GDF3",4.5,51.3,29.8,54.2,26.4,"GDF3",NA,NA
"IL23A",32.1,40.2,35.7,37.2,52.9,"IL23A",NA,NA
"ZNF287",34.3,5,47.4,32.2,39.8,"ZNF287",NA,NA
"IL22RA1",8.2,42,43.7,53.9,81.3,"IL22RA1",NA,NA
"XAGE1B /// XAGE1E",2.6,3.1,2.8,2.6,3.1,"XAGE1B","XAGE1E",NA
"GID4",47.4,8.6,2.5,16.3,15.7,"GID4",NA,NA
"STAP1",3.4,16,2.4,12.2,5.7,"STAP1",NA,NA
"PARPBP",18.4,12.2,7.2,28.4,37.2,"PARPBP",NA,NA
"ACSM5",2.1,23.1,36.5,39.1,30.2,"ACSM5",NA,NA
"MAGEC2",6.5,21.6,40.4,18.5,26.2,"MAGEC2",NA,NA
"GSTCD",18.2,78.8,26.9,37.5,43.7,"GSTCD",NA,NA
"LOC100506124 /// TTC21B",14.1,6.5,5.6,8.6,17.1,"LOC100506124","TTC21B",NA
"TNMD",2.7,9.7,4.1,7.2,8.6,"TNMD",NA,NA
"NOD2",21,1.7,0.9,8.1,12.5,"NOD2",NA,NA
"SPTBN5",36.9,62.5,57.1,71.8,88.2,"SPTBN5",NA,NA
"VPREB3",17.1,13.6,6.6,6.7,65.7,"VPREB3",NA,NA
"TUBA8",29,18.4,23.1,36.2,24.5,"TUBA8",NA,NA
"KDM8",33,11.6,11.2,20.7,27.4,"KDM8",NA,NA
"HAUS2",485.8,637.6,847.2,820.6,1071.4,"HAUS2",NA,NA
"CSPP1",22.8,20,19.2,19.2,4.9,"CSPP1",NA,NA
"PLEKHG6",61.1,74.8,52.3,68.1,73,"PLEKHG6",NA,NA
"CDHR5",3.1,6,7.6,12.2,5.7,"CDHR5",NA,NA
"CDHR5",2.9,2.5,1.7,1.2,2.2,"CDHR5",NA,NA
"ANKH",30,75.3,27.8,59.6,34.8,"ANKH",NA,NA
"CCDC134",8.6,30.5,7.2,5.3,5.4,"CCDC134",NA,NA
"USP48",51.8,69.2,52,53,35.5,"USP48",NA,NA
"USP48",353.9,385.5,407.5,451.8,329.6,"USP48",NA,NA
"FBXL8",1.3,2.7,3,3.3,6.7,"FBXL8",NA,NA
"HSD17B7",142.7,208.7,147.6,235,160.4,"HSD17B7",NA,NA
"PPP1R14D",21.6,91.1,59,72.1,80,"PPP1R14D",NA,NA
"UCHL5",28.4,19.7,13.5,25.4,15.9,"UCHL5",NA,NA
"C14orf105",14.9,0.9,0.5,0.5,1.5,"C14orf105",NA,NA
"HELLS",2.5,44.7,2.7,2.3,3.6,"HELLS",NA,NA
"IKZF5",4.8,50.9,57.4,62.8,33.6,"IKZF5",NA,NA
"BCMO1",1.4,27.6,7.7,27.7,26.5,"BCMO1",NA,NA
"C5AR1",95.1,166.9,160.6,92.8,83,"C5AR1",NA,NA
"L2HGDH",21.7,33.7,19.5,26.8,20,"L2HGDH",NA,NA
"CRNN",6.5,24.2,40.2,40.5,22,"CRNN",NA,NA
"SLC2A6",11.8,8.4,23.9,40.3,22.1,"SLC2A6",NA,NA
"ANTXR1",53.2,32.7,16.5,33.4,28.6,"ANTXR1",NA,NA
"ANTXR1",3.5,35.4,7,5.7,7.8,"ANTXR1",NA,NA
"MCUR1",166.9,149.8,115.4,167.2,172.6,"MCUR1",NA,NA
"CNTLN",35.6,45.3,71.8,49.3,41.3,"CNTLN",NA,NA
NA,49.8,61.1,53.7,44.6,82,NA,NA,NA
"TMEM104",47.6,28.9,51.8,36.4,41.2,"TMEM104",NA,NA
"HYDIN /// HYDIN2 /// LOC101930373",23.2,20.1,8.2,11.2,44.6,"HYDIN","HYDIN2","LOC101930373"
"C7orf55-LUC7L2 /// LUC7L2",315.7,298.8,377.3,276.6,240.6,"C7orf55-LUC7L2","LUC7L2",NA
"SLC22A11",2,4.8,3.9,5.4,5.3,"SLC22A11",NA,NA
NA,26.9,32.9,40,47.2,40.7,NA,NA,NA
"FOXL2",12.5,73.6,34.8,26,21.4,"FOXL2",NA,NA
"MRPS18C",22.4,23.5,12.2,19.9,15.9,"MRPS18C",NA,NA
"ZC3HAV1",10.1,9.5,15.6,22.5,21.5,"ZC3HAV1",NA,NA
"RTDR1",1.7,5.2,3.6,2.6,3.3,"RTDR1",NA,NA
"NPC1L1",5.6,13.5,15.8,11.7,19.9,"NPC1L1",NA,NA
"ZC2HC1C",27.5,21.6,33.1,25.9,36.8,"ZC2HC1C",NA,NA
"GNA14",179,140,168.1,194.5,137.7,"GNA14",NA,NA
"TF",8.7,0.9,0.7,6.9,6.8,"TF",NA,NA
"NXF3",2.9,3.6,5.5,3.5,3.3,"NXF3",NA,NA
"ANO2",28.2,17.7,22.1,64.1,25.9,"ANO2",NA,NA
"ANKRD55",24.1,41.9,19.6,24.7,46.6,"ANKRD55",NA,NA
"POLR1B",93.5,212.1,263.4,271.2,357.1,"POLR1B",NA,NA
"STAB2",10.3,28.5,27,57.6,40.2,"STAB2",NA,NA
"CDH10",18.3,44.4,29.7,32.6,46,"CDH10",NA,NA
"KCNN2",3,56.2,186,24.1,31.6,"KCNN2",NA,NA
"ZNF385D",2.4,3.9,3.6,1.6,1.2,"ZNF385D",NA,NA
"ZBTB32",9.1,6.3,6.7,2.8,3.4,"ZBTB32",NA,NA
"EPB41L4A",1.9,29.9,17.3,5.6,9.3,"EPB41L4A",NA,NA
"EPB41L4A",12.6,4.3,2.3,4.1,17.4,"EPB41L4A",NA,NA
"LINS",21.5,12.9,15,11.9,16.1,"LINS",NA,NA
"MCTP1",17.8,26.8,31.5,56.7,51.4,"MCTP1",NA,NA
"SLC35F5",4.5,10.5,1.3,0.3,0.7,"SLC35F5",NA,NA
"GAN",10.2,9.8,6.4,6.5,12.2,"GAN",NA,NA
"DNAI1",5.4,3.8,14.2,22,4.3,"DNAI1",NA,NA
"PRSS50",4.1,65.6,13.5,54,52.7,"PRSS50",NA,NA
"FBXL12",278.2,329,273.1,266.5,247.5,"FBXL12",NA,NA
"NIPAL2",67.1,85.2,42.6,119.7,105.4,"NIPAL2",NA,NA
"CCDC169-SOHLH2 /// SOHLH2",11.8,4.4,18.5,35.1,45.3,"CCDC169-SOHLH2","SOHLH2",NA
"LTB4R2",11.6,9.2,5.6,4,5,"LTB4R2",NA,NA
"FXYD7",37.4,47.3,62.6,37.5,71.9,"FXYD7",NA,NA
"CLEC2D",14.7,19.5,24.9,18.9,18.3,"CLEC2D",NA,NA
"ODAM",6.1,21,5.2,26.3,21,"ODAM",NA,NA
"EVA1B",237.5,121.4,78,137.9,164.4,"EVA1B",NA,NA
"SLC7A9",46.2,108.1,77.7,73.2,96.3,"SLC7A9",NA,NA
"CRYBA2",1.4,3.1,1.7,1.6,2.5,"CRYBA2",NA,NA
"LOC101928274 /// VSIG10",10.8,49.8,36.9,40,55.6,"LOC101928274","VSIG10",NA
"HAND1",28.3,41.4,52.3,60.3,47.7,"HAND1",NA,NA
"DNMT3L",1.9,4.1,5.2,5.7,6.4,"DNMT3L",NA,NA
"SNX11",68.3,80.1,75.2,53,62.2,"SNX11",NA,NA
"C11orf63",7.9,12.3,7,19.6,11.7,"C11orf63",NA,NA
"HAPLN2",20,6.4,46.9,63,40.5,"HAPLN2",NA,NA
"LUC7L",163.4,144.4,159.8,160.4,160,"LUC7L",NA,NA
"ANKEF1",3.9,12.9,7.1,5.2,4.5,"ANKEF1",NA,NA
"MAP9",5.7,16.8,13.5,10.9,7.5,"MAP9",NA,NA
"TLR7",34,10.1,2.3,26.1,33.2,"TLR7",NA,NA
"FAM60A",741.3,879.9,1401,468.3,392.9,"FAM60A",NA,NA
"ALDH8A1",29.8,31.4,31.6,30.4,28.3,"ALDH8A1",NA,NA
"C2orf54",7.8,30.4,28.6,43.9,38.1,"C2orf54",NA,NA
"FAM184A",25.8,62.5,37.1,45.8,70.2,"FAM184A",NA,NA
"C19orf73",2.6,4.7,2.2,6.4,5.3,"C19orf73",NA,NA
"C10orf95",9.7,4.6,3.6,6.7,6.5,"C10orf95",NA,NA
"ENTPD7",34,33.6,6.5,7.8,17.4,"ENTPD7",NA,NA
"DST",20.1,23,27.2,12,25.5,"DST",NA,NA
"BRD9",232.5,238.3,207.6,186.3,226.3,"BRD9",NA,NA
"EFCAB1",25.6,125.8,153.9,108.7,105.1,"EFCAB1",NA,NA
"PLEKHA8P1",22.3,49.5,51.4,57,55.5,"PLEKHA8P1",NA,NA
"LGALS14",19.6,82,44.5,72.4,48.9,"LGALS14",NA,NA
"ABCA11P",19.6,56.7,56.4,12,33.3,"ABCA11P",NA,NA
"KPTN",21,46.9,48,39.6,73.2,"KPTN",NA,NA
"EPB41L4B",25.8,42.7,47.7,32.4,37.6,"EPB41L4B",NA,NA
"CARD9 /// DNLZ",10.8,33.8,6.8,21.7,28.2,"CARD9","DNLZ",NA
"HR",42.3,36.3,44.1,62,87.2,"HR",NA,NA
"FBXO40",2.7,7.5,2.5,13.5,7.2,"FBXO40",NA,NA
"INO80D",62.2,98.9,95.3,63.3,102.7,"INO80D",NA,NA
"CNNM1",28.7,51.5,35.6,38.7,40.9,"CNNM1",NA,NA
"TP53TG3 /// TP53TG3B /// TP53TG3C /// TP53TG3D",31.2,111,70.2,87.1,91.6,"TP53TG3","TP53TG3B","TP53TG3C"
"CASC1",7.3,20.5,23.9,21.3,22.7,"CASC1",NA,NA
"TMEM156",2.9,10.9,1.6,1.8,2.5,"TMEM156",NA,NA
"FHL5",11.8,18,33.1,27.2,3.5,"FHL5",NA,NA
"GPALPP1",29.2,13.5,27.2,19.3,21.4,"GPALPP1",NA,NA
"DCAF17",25.6,2.9,19,24.8,34,"DCAF17",NA,NA
"CCDC176",96,127.4,123,252.9,150,"CCDC176",NA,NA
"LRRC8E",6.1,20.6,19.2,21.5,22.8,"LRRC8E",NA,NA
"CBWD1 /// CBWD2 /// CBWD3 /// CBWD5 /// CBWD6 /// CBWD7 /// LOC101060578",83.9,89.2,75.8,89.7,93.5,"CBWD1","CBWD2","CBWD3"
"NUBPL",23.7,107.5,61.6,58.9,64.4,"NUBPL",NA,NA
"TMPRSS3",21.1,42.7,34.3,30.9,25.9,"TMPRSS3",NA,NA
"MFSD12",79.8,4.4,42.6,5.7,18.9,"MFSD12",NA,NA
"DPEP3",14.6,5.7,2.6,5.4,6.2,"DPEP3",NA,NA
"CCDC68",14.9,25.9,3.7,42.5,26.4,"CCDC68",NA,NA
"SLC30A5",35.6,16.9,68.7,12.2,70.3,"SLC30A5",NA,NA
"SLC25A23",27,39.2,38.9,23.4,16.9,"SLC25A23",NA,NA
"NUDT6",2.5,9.1,14.2,32,3.6,"NUDT6",NA,NA
"NANOG",44.9,108.9,107.9,112.1,107.5,"NANOG",NA,NA
"SPTBN4",12.4,32.4,16.3,15.6,46,"SPTBN4",NA,NA
"CDHR2",27.9,82.2,28.9,50.7,38.8,"CDHR2",NA,NA
"STEAP4",1.3,1.8,5.4,1.7,2.8,"STEAP4",NA,NA
"JPH3",15.4,19.9,2.5,5.6,5.6,"JPH3",NA,NA
"MGAT4B",211.5,113,80.2,117,114.1,"MGAT4B",NA,NA
"GTF2A1L /// STON1-GTF2A1L",26,16.9,13.1,6.3,7.9,"GTF2A1L","STON1-GTF2A1L",NA
"GKN1",20,18.2,11.7,18.6,1.7,"GKN1",NA,NA
"SPDEF",5.7,10.5,6.8,8.2,7.4,"SPDEF",NA,NA
"SH3D21",13.4,50.9,13.8,37.4,42.9,"SH3D21",NA,NA
"NSUN7",2.1,33.5,31.7,38.6,38.5,"NSUN7",NA,NA
"MBD5",54.9,76.6,85,89.5,96,"MBD5",NA,NA
"MUC16",1.3,5.5,29,13.9,4.6,"MUC16",NA,NA
"ATP6V0A4",23.3,21.7,6.9,10.3,20.6,"ATP6V0A4",NA,NA
"EIF5A2",17.5,6.7,33.4,40.2,26.3,"EIF5A2",NA,NA
"AIDA",231.8,179.1,225.8,182.5,104.4,"AIDA",NA,NA
"SETD8",70.8,46.9,51.5,45.3,47.5,"SETD8",NA,NA
"RC3H2",35.1,50.7,55.6,41.4,57.7,"RC3H2",NA,NA
"RC3H2",160.8,114.5,142.6,131.4,99.7,"RC3H2",NA,NA
"BMP8A",149.8,31.6,33.6,50.1,60.3,"BMP8A",NA,NA
"BMP8A",30.2,10,6.5,11.4,10.5,"BMP8A",NA,NA
"TPTE",0.8,8.7,2,9.6,21.5,"TPTE",NA,NA
"ZMYM1",36.3,54.4,55.3,61.1,86.9,"ZMYM1",NA,NA
"YIF1B",53.8,42.4,71.1,56.7,53.1,"YIF1B",NA,NA
"ADAMTS13",51.2,30.6,36.9,49.3,63.4,"ADAMTS13",NA,NA
"PYY2",19.6,19.8,10.1,9.1,4.9,"PYY2",NA,NA
"CHRNA10",32.9,35.4,25.3,38.3,31.1,"CHRNA10",NA,NA
"FLJ13224",3.2,4.5,1.8,1.7,2.6,"FLJ13224",NA,NA
"THADA",43,127.6,115.7,126.3,120.8,"THADA",NA,NA
"TSHZ2",11.3,79.3,74.5,16.7,77.1,"TSHZ2",NA,NA
"ZNF215",9.1,12.2,5.4,4.9,10.1,"ZNF215",NA,NA
"ZNF669",48.1,121,76.8,108.8,98.8,"ZNF669",NA,NA
"C8orf44",48.2,46.3,30.4,55.1,73.7,"C8orf44",NA,NA
"SPANXA1 /// SPANXA2 /// SPANXC",19.6,39.2,31.3,31.1,31.2,"SPANXA1","SPANXA2","SPANXC"
"SPATA6L",1.8,24.2,16.3,17.7,11.1,"SPATA6L",NA,NA
"LRRC37A /// LRRC37A2 /// LRRC37A3 /// LRRC37A4P",33.6,25.5,35.2,34.7,29,"LRRC37A","LRRC37A2","LRRC37A3"
"LRRC37A2 /// LRRC37A4P",7.6,13.5,1,13.3,3.1,"LRRC37A2","LRRC37A4P",NA
"VPS13D",10.8,44,42.1,96.3,58.9,"VPS13D",NA,NA
"RBM12B-AS1",1.8,3,1.1,1.3,1.7,"RBM12B-AS1",NA,NA
"ATAD5",36.1,35.7,44.6,25.7,28.2,"ATAD5",NA,NA
"HAO1",1.8,16.2,21.2,33.5,51.1,"HAO1",NA,NA
"IRX4",2.9,4.3,4,8.4,5.9,"IRX4",NA,NA
"TRPM8",16.8,36.3,37.6,43.5,45.5,"TRPM8",NA,NA
"CDH4",39.8,59.9,52.7,37.3,51.6,"CDH4",NA,NA
"AP4E1",2.3,13.7,3.6,20,15.4,"AP4E1",NA,NA
"AP4E1",1.9,2.4,1.5,3.3,3.1,"AP4E1",NA,NA
"CYB5R2",99.9,59.2,73.7,57.1,75,"CYB5R2",NA,NA
"PPP1R17",7.5,32.8,24.8,37.7,27.4,"PPP1R17",NA,NA
"SCD5",63.2,76.7,139.6,139.8,188.2,"SCD5",NA,NA
"FBXO17",73.8,73.8,76.2,110.5,156.4,"FBXO17",NA,NA
"CA8",6.7,12.8,14.1,12.3,4.9,"CA8",NA,NA
"LRIF1",27.9,34.2,38.3,32,15.8,"LRIF1",NA,NA
"PDPR",36.9,64.6,41,47.8,45.9,"PDPR",NA,NA
"ATG3",10.7,6.3,17.8,13.1,7.6,"ATG3",NA,NA
"KLHL7",20.7,13.2,15.7,14.7,5.3,"KLHL7",NA,NA
"KLHL7",36,16.3,25.6,33.3,21.4,"KLHL7",NA,NA
"TMCO3",164.7,62.8,68.4,60.5,38.3,"TMCO3",NA,NA
"TMCO3",17.3,19.7,2.1,16.7,21.7,"TMCO3",NA,NA
