"Gene.Symbol","Flu.non.immunized.healthy","Flu.non.immunized.healthy.1","Flu.non.immunized.healthy.2","Flu.non.immunized.healthy.3","Flu.non.immunized.healthy.4","Flu.non.immunized.healthy.5"
"ABCB11",3.0225773005,3.0304877265,2.7109933185,2.340330496,2.4590062455,2.4427632895
"ABCB4",4.0617386925,4.066587121,3.968457608,3.6826408805,3.3983066205,3.9334324485
"ABCB5",2.93897336625,2.93500610575,2.74487852325,2.42003850275,2.883629174,2.5928069135
"ABCB6",3.5319720445,3.396306052,3.104054125,3.0238527495,2.859874536,3.0015863405
"ABCB7",8.166891277,8.211715612,8.26704986,7.901924824,7.781580357,8.185067767
"ABCB9",3.31954526033333,3.41976902966667,3.133005488,2.66380515466667,2.72258873,3.05826975133333
"ABCC1",7.057286724,6.6712274235,7.0518495565,6.8365566395,6.562651165,6.6171225665
"ABCC10",6.422248451,6.5871160775,6.4695940715,5.6896364085,6.077556541,5.73230265
"ABCC11",3.0865585595,2.9790703185,3.191968888,2.4537614355,2.4767431355,2.4543896805
"ABCC12",3.13781792,2.8319165075,2.916869728,2.5424349025,2.3681847725,2.177372007
"ABCC13",3.20809136975,3.0121725525,3.16085862725,3.01291691675,2.83944898175,2.7380027025
"ABCC3",4.67652519616667,5.60403438183333,4.0753623795,4.460990567,4.901167931,4.078999655
"ABCC4",4.8182993745,6.12329429325,4.46770743275,5.116833529,4.89899190625,3.912782978
"ABCC5",5.768356458,5.630560476,5.39354566433333,4.90791702566667,4.89050960166667,4.92959968366667
"ABCC8",3.3328255605,3.3190107525,3.45542631,2.7113309605,2.627092713,2.958027132
"ABCC9",3.102575941,3.0014170398,2.9483290824,2.4586199722,2.6788046502,2.6206683006
"ABCD1",3.9816176795,3.9333368665,3.910491202,2.985523342,3.233041777,3.0434622245
"ABCD2",3.546812676,3.41591459,3.329143151,2.471099464,3.169936715,3.164471147
"ABCD3",7.51902229,7.8022519335,7.627642589,6.929922179,6.775071599,6.821369993
"ABCD4",5.63374447,5.5896925255,5.6513036955,4.9654333615,5.182830373,5.1357640445
"ABCE1",7.9761296055,8.30499438,7.966667415,7.23158419,7.07798892,7.3725972685
"ABCF1",7.978491004,7.941274084,7.723758148,7.833336973,7.754113938,7.911259208
"ABCF2",5.17574447675,5.18394951125,5.40425433675,5.0327052165,5.28566606175,5.01049371775
"ABCF3",6.603414228,6.73126665,6.271389285,5.460335174,5.964730828,6.152437567
"ABCG1",4.54863455,5.666581269,4.7090444525,3.9736228025,4.645398664,3.8682386275
"ABCG5",3.072680741,2.917869172,2.762414527,2.365968556,2.684530086,2.348885004
"ABCG8",3.155700609,3.200332923,3.216401265,2.623332841,2.958377798,2.807046191
"ABHD1",3.16142126033333,2.982445835,3.131088765,2.32789370033333,2.50467138433333,2.402464558
"ABHD10",7.712110978,7.6760413135,7.2001535255,6.5026337865,7.043989321,7.0907667095
"ABHD11",4.57380184266667,4.64795757333333,4.62626282633333,3.90191409633333,3.94772432233333,3.830518112
"ABHD12",5.71776780666667,5.24958535366667,5.67963314866667,5.084181414,5.16561040166667,4.94043773366667
"ABHD12B",2.969119478,2.7736846305,2.9120633365,2.375552044,2.304172605,2.724761308
"ABHD13",6.8953517935,7.0672363335,7.429164268,5.9521506435,5.3332562745,5.5815951555
"ABHD14B",6.457434093,6.107938749,6.205059541,5.32419267,5.546571331,6.140839389
"ABHD2",6.695049459,6.45174129116667,6.58527975,5.74218937966667,5.5876388765,5.018688116
"ABHD3",8.936222373,9.180492025,8.967792846,7.890893044,7.951192093,7.606324576
"ABHD4",4.925839993,5.030362762,4.7716159175,4.578483222,4.559201508,4.329353595
"ABHD5",5.36844534375,5.3762764435,6.1475164585,4.9052339065,4.71452359025,4.235808019
"ABHD6",3.83235403925,4.20310272975,3.83024440525,3.5325549085,3.997701945,3.43493903175
"ABHD8",3.441377331,3.23371278,3.112644393,3.068215717,2.864223021,2.374633069
"ABI1",7.226463679,7.241204106,7.38228236066667,6.74890094966667,6.52251775466667,6.59416264366667
"ABI2",5.64378551733333,5.83323409116667,5.492700883,5.03240872,4.90454660533333,4.9755401815
"ABI3BP",2.841100996,2.85077666233333,2.81323284266667,2.3547924,2.41682017933333,2.201793714
"ABL1",7.09518281,7.163530209,6.905408565,6.304192511,6.408710447,6.770149922
"ABL2",5.41616237066667,5.46559700466667,5.38955012,4.91277468,4.92967278433333,5.67308037933333
"ABLIM1",9.084586902,9.481980388,8.7778027065,8.357216365,8.30479953,9.0644076025
"ABLIM2",3.6322215414,3.4809179156,3.3741611348,2.8691213618,2.8898050224,3.2497895114
"ABO",3.70733568766667,3.607004705,3.50414582533333,2.60776634566667,2.657550185,3.16377803566667
"ABR",6.185438346,6.1770286375,6.424316602,6.1974428275,6.165256776,6.068253541
"ABRA",2.8683492725,2.9535501095,3.0466284475,2.236009321,2.506188001,2.4311425025
"ABT1",7.253522415,7.097747314,7.444164073,5.872364966,6.441942806,6.724823023
"ABTB1",3.9407680502,3.81369975,3.8206168934,3.973199183,3.941544757,3.6213984836
"ABTB2",3.0824056105,3.2060785025,3.2345950575,2.9703797865,2.6322856085,2.6580129095
"ACAA1",8.4479855245,8.0936591265,8.295668671,7.246910617,7.222713353,7.2218601775
"ACAA2",6.2548189035,6.117850535,6.188085322,5.731065472,5.9249736,5.580610908
"ACACA",4.933539259,5.1023618925,4.806385462,4.646840128,4.412869054,4.6209587015
"ACACB",4.39283338333333,4.56720181666667,4.31531949583333,3.86967582933333,3.94306986766667,3.66530286216667
"ACAD8",7.105823248,7.580348727,7.530039329,6.55213052,6.787700424,6.713798812
"ACAD9",4.7702417665,4.8076689755,5.0048338035,4.0771664945,4.0271697005,4.246609195
"ACADL",2.681053344,2.9138791695,2.898831107,2.712585433,2.8517521415,2.384764755
"ACADM",8.515863936,8.908983994,8.15996834,7.039461058,6.768527538,6.740175764
"ACADS",4.817163227,5.112034204,4.767478299,4.314264204,4.30440207,4.712378331
"ACADSB",6.5639831195,6.7258001535,6.6662207945,4.9213325435,4.790530813,5.1456117015
"ACADVL",8.007238183,8.081477238,8.104723391,7.781375802,8.219203543,7.662202248
"ACAP1",5.62689012466667,5.79067211166667,5.68213338533333,5.304623409,5.31340573966667,5.575403267
"ACAP2",8.513460397,8.8436222145,8.942524022,7.8617652905,7.6162403225,7.760555386
"ACAP3",3.7219408985,3.6696636125,4.140503363,3.915797196,3.6613570225,3.815837081
"ACAT1",5.048109693,4.86401181833333,4.882695182,4.14044529933333,4.47055221666667,4.173499082
"ACAT2",7.0516516,6.703878179,6.485817092,6.121886651,5.832261462,5.923820758
"ACBD4",4.685673377,4.433340948,4.04485104,4.208986326,4.914327991,4.214079426
"ACBD5",7.4580626515,7.364374799,7.8009987665,6.1994237355,6.4650475575,6.5960978935
"ACBD6",7.450616733,6.523968265,7.368536956,6.149493628,6.324652012,6.988668418
"ACCS",6.078391612,5.698088887,5.423493948,4.443923301,4.609400229,4.758937624
"ACD",7.128785324,6.896735428,7.16764771,6.797941332,7.067563545,6.966174064
"ACE2",3.0104229155,2.75168052,2.7595342165,2.6111693675,2.3527540805,2.48706141
"ACER1",3.090702767,3.248128173,3.02229798,2.360731955,3.038774612,2.823503874
"ACER3",5.970014099,6.4233651702,6.4239550688,5.6050538242,5.7224142966,5.3116333906
"ACHE",2.89522848,2.8700608525,3.239688969,2.875526574,2.440467382,2.415079546
"ACIN1",6.241060533,6.77921052,6.331991479,6.437796535,6.10833562,6.408082568
"ACLY",8.43603762266667,8.21017886266667,8.27887705033333,7.54243979,7.604490611,7.56809866466667
"ACMSD",2.851744281,2.858231676,2.88982881,2.177279723,2.285798771,2.021929287
"ACO1",6.131144089,6.302206339,6.044588048,5.254732177,4.727231751,4.152397287
"ACO2",6.383555216,6.180739501,6.2288423455,5.394562844,5.5592859595,5.5797128155
"ACOT11",3.23814553825,3.2492303905,3.5041801275,2.888368885,2.81413003625,2.732410871
"ACOT12",2.846251691,2.945942425,2.796721969,2.398015501,2.195459791,2.280484343
"ACOT7",4.5756028135,5.7333769285,4.744163082,4.2975516455,4.8444386395,4.1396738025
"ACOT8",5.541199811,4.974443368,5.273844786,4.5594309205,4.4004782625,4.996101044
"ACOT9",7.867623974,7.748552298,8.186364772,7.334930486,7.217889818,6.748984196
"ACOX1",4.9243893642,5.0386824066,5.0021870258,4.595723425,4.7418833798,3.9204371638
"ACOX3",4.58749964,4.6750086385,5.0721015355,4.151001005,4.1593524345,3.595670277
"ACOXL",3.3922365015,3.0774303685,3.135148919,2.62405928,2.796142646,2.5941725945
"ACP1",7.85664165775,7.70347202275,7.88182181225,6.95868799425,7.21650368975,7.231360184
"ACP2",5.758854123,6.114832617,5.819378976,4.911607671,5.918346954,4.785750166
"ACP5",6.252936833,5.422786726,5.068705175,4.744955866,5.123792383,5.196740161
"ACP6",6.808560012,6.85813922,6.745682438,6.24136314,6.495241917,5.022796167
"ACPP",6.1611876915,5.689157997,6.102313247,5.5964550265,4.865914607,4.356252136
"ACR",2.762280286,3.369748062,2.746569358,2.253090381,2.839082809,2.55119681
"ACRBP",7.20252832,7.94515565833333,6.693690508,7.175653128,7.32841349433333,6.144244351
"ACRV1",3.047998508,3.00428570266667,3.18624608783333,2.5685276895,2.66140461166667,2.57054016
"ACSBG1",3.922812073,4.3303043855,3.7925377915,4.4773810035,4.310919737,3.19615887
"ACSBG2",2.919314596,3.212879419,3.249934555,2.69187954,2.767101432,2.585640325
"ACSF2",5.160135431,5.662546914,5.347817865,4.573665685,4.50218016,4.795322304
"ACSF3",4.0848783535,4.171007885,4.0501464325,3.782861969,3.4067917355,3.366974953
"ACSL1",8.7589024205,8.7721277245,9.27538647,10.594057495,8.974400323,9.0812198215
"ACSL3",7.02612693466667,7.164031132,6.95985033533333,5.71018304366667,6.03531196933333,5.634327918
"ACSL4",5.85468845866667,5.571868311,6.24455823566667,4.94211906266667,4.872469036,4.90830348633333
"ACSL5",8.2407294905,8.3607761805,8.158099456,7.4880552,7.4141198005,7.20013834
"ACSM1",2.9864013375,2.6789416365,2.9135075975,2.262982654,2.6638746085,2.414588476
"ACSM3",4.6947819465,4.042503047,4.7838638915,4.1106408285,3.813843003,4.407031109
"ACSM5",3.13884951566667,3.171133202,3.085438119,2.68882746233333,2.67950483466667,2.52964272266667
"ACSS1",4.3174634364,4.1886544492,4.2680953142,3.8362236052,3.7088971974,3.6444946362
"ACSS2",6.596388003,6.566963925,6.166329984,6.563392241,5.837106585,5.270493809
"ACSS3",3.018365501,2.624583044,2.699377283,2.437668789,2.7178613935,2.431949785
"ACTA1",3.506350084,3.34317501,3.067224859,2.449819555,2.58462914,2.977964959
"ACTA2",3.75038040666667,3.82029430866667,3.78498690266667,3.15459678966667,3.098980976,2.89307765466667
"ACTB",12.9439076883333,13.1203617033333,12.9631465116667,13.0568533966667,13.052041795,12.788585475
"ACTC1",2.843363374,3.396232317,3.04148715,2.475263739,2.618636064,2.413838774
"ACTG1",12.6605391722222,12.75453874,12.6828579688889,12.3299287677778,12.4341934133333,12.29031528
"ACTG2",2.9990443295,3.10791747,3.1477530105,2.464128437,2.825355491,2.317560952
"ACTL6A",7.572448937,7.612883839,7.11923535,6.230736183,5.919187542,5.349624281
"ACTL6B",3.242190552,2.9719648135,3.2656929845,2.3711156315,2.6479490335,2.5902158455
"ACTL7A",3.069145719,3.416098272,3.330875444,2.76135526,2.575714695,2.305786586
"ACTL7B",3.092641492,3.025167244,3.230489042,2.756756478,2.649845317,2.81369717
"ACTL8",3.510942984,3.713024288,3.438459024,3.147503338,2.560544808,2.74362895
"ACTN2",3.340890888,3.18638912,2.989675127,2.54336837425,2.28929020925,2.6184644945
"ACTN3",3.386096711,2.971231736,2.981389077,2.784769556,2.568320007,2.640680922
"ACTN4",6.022211285,6.073247122,6.376624537,6.737460523,6.769246516,6.325098845
"ACTR10",9.766926362,9.889027052,9.338945594,9.240019402,9.263711267,8.965899979
"ACTR1A",7.2981399595,7.309865179,7.212915225,6.8989383575,6.8862200555,6.571310986
"ACTR2",9.15990052371429,9.01289562457143,9.34776046428571,7.86079811171429,7.61139443157143,7.79344800385714
"ACTR3",9.897095953,10.0111873146,9.8155165776,9.3788382226,9.1217193778,8.9620349466
"ACTR3B",5.141860048,5.471953433,4.547180897,4.044241308,4.132598143,3.902705751
"ACTR5",6.977527627,6.5894410745,6.901133535,5.866527769,6.111032987,6.0837832835
"ACTR6",5.858431904,5.939164263,5.6227798225,4.97524789,5.1410564055,5.175665432
"ACTRT2",2.872287584,2.975138164,3.056287756,2.584005633,2.495839982,2.605249723
"ACVR1",7.417095203,8.544933955,7.815937674,7.383581556,7.284080398,7.125249514
"ACVR1B",4.38914285883333,4.44978368816667,4.532437743,3.64691664266667,3.60296254566667,3.84661960683333
"ACVR1C",4.666350742,4.9724872195,5.0447656005,4.211834302,3.6644428075,3.81026609
"ACVR2A",6.484669628,6.4380931465,6.1033448985,7.886876025,6.2737718225,6.0371615195
"ACVR2B",4.33479020133333,4.51856008233333,4.181020124,3.74429537466667,3.843808939,3.74519846533333
"ACVRL1",3.1282623605,3.4707767705,3.1420437215,2.6695387185,3.0718839505,2.9368988605
"ACY3",3.4376049885,3.255818171,3.1625472225,2.6120472205,2.8997075745,3.215867405
"ACYP1",7.371128326,7.185440757,6.973337992,6.314641815,5.931979356,6.226490146
"ACYP2",7.392656882,7.323369526,7.270767686,6.120112712,5.825639442,6.353960745
"ADA",7.967694969,7.6709011265,7.7563749245,6.8394870405,7.207938249,7.3220410625
"ADAL",3.987075603,3.881846953,3.9277108135,3.475576872,4.063272753,3.086596024
"ADAM10",8.33711333633333,8.46825866733333,8.449781423,7.90267972933333,7.79022637566667,7.94458415733333
"ADAM11",3.174695786,3.699053538,3.3360295815,2.791116664,2.885101363,2.506469123
"ADAM12",3.60251401825,3.4448805285,3.46561634175,2.92414597875,2.75623505925,2.89937214875
"ADAM15",5.0984847835,4.408253657,5.0224048935,4.7799737855,4.4469905675,4.4735425575
"ADAM17",6.3822628015,6.35584566775,6.575838273,5.94646070425,5.881666659,5.901373594
"ADAM18",2.9961639845,3.026812808,2.9904545605,2.629983662,2.231265319,2.26990867
"ADAM19",5.3243066465,5.2548436835,5.69918112,5.222110845,5.177091254,5.3274937225
"ADAM2",2.533874127,2.868339942,2.730086196,2.014151205,2.622563617,2.059461633
"ADAM20",3.39794252,3.1856576225,3.0770679235,3.1483771225,2.838036861,2.8014214755
"ADAM21",3.012616618,3.220175146,3.471067665,2.730880327,2.619656121,3.062686594
"ADAM22",3.21181546528571,3.05128163614286,3.221267427,2.67636520057143,2.51896116471429,2.70020740857143
"ADAM23",3.32328643266667,3.56616758466667,3.81061660833333,2.690884839,2.88460203733333,2.57624676866667
"ADAM28",6.26189805725,5.77800128225,5.76434988225,5.565531449,5.5310888535,5.92602267275
"ADAM30",2.760996288,2.8492834545,2.7400658695,2.3609960655,2.3561897645,2.7712899735
"ADAM32",2.772327792,2.760486376,2.857328035,2.203537007,2.687343794,2.521516873
"ADAM33",3.9246041725,4.0908931845,3.932445977,3.106995057,3.11392212,3.0509776015
"ADAM7",2.78124429966667,2.813699685,2.84910327866667,2.20730048266667,2.299308339,2.28252922233333
"ADAM8",5.6914587165,5.6391216885,6.0367195325,5.553524646,4.8698651195,4.728771617
"ADAM9",5.483170215,5.60029680166667,5.44974762566667,5.239399845,4.89785216066667,4.39143977733333
"ADAMDEC1",3.288467083,3.096202928,3.675016007,3.343052026,3.722164101,3.485198443
"ADAMTS1",3.3994903755,3.925410898,3.1886081635,2.520493496,2.4725774455,2.7963516615
"ADAMTS12",3.197866364,3.2374921,3.346430241,2.4412656125,2.4673652585,2.2709261915
"ADAMTS13",3.413705092,3.422422126,3.335991351,2.986041235,2.900821428,2.9122114045
"ADAMTS14",2.852063056,3.01209979,2.870241646,2.324909685,2.61957869,3.255044085
"ADAMTS15",2.5757059095,2.794829676,2.692384383,2.1890929455,2.621056994,2.509934678
"ADAMTS16",3.082246321,2.914743735,2.962378801,2.248433496,2.916934146,2.611862159
"ADAMTS17",3.444385463,3.452519564,3.33038934566667,2.700962302,2.59972304233333,2.76842398566667
"ADAMTS18",3.801449304,3.49297078533333,3.48410872833333,2.61327411033333,2.78792859666667,2.61261020933333
"ADAMTS19",2.770671672,2.937291554,2.71715031,2.347394044,2.3175225165,2.149405138
"ADAMTS2",3.5678341455,3.322047169,3.4342002255,2.626763106,2.7386252185,2.774477084
"ADAMTS20",3.1098262855,2.9071525875,2.7228228135,2.201113029,2.3635489455,2.395413947
"ADAMTS4",3.67816009,3.509205388,3.638211514,3.062006989,2.986908361,3.04507213
"ADAMTS5",3.41092269775,3.750401474,3.37516422175,2.6042924225,3.10926708175,2.712815904
"ADAMTS6",3.37540196033333,3.244810606,3.24940411,2.77614882733333,2.757853037,3.04976073066667
"ADAMTS7",3.082138204,2.951074989,3.136732375,2.80207937266667,2.34722866666667,2.514787428
"ADAMTS8",2.917740776,3.24230203666667,3.01434621466667,2.608445388,2.85884477566667,2.43693978466667
"ADAMTS9",3.3538531605,3.360537477,3.1774879285,2.5976053475,2.7305031275,2.78195550575
"ADAMTSL1",2.96362103533333,2.92427287983333,3.06226469366667,2.191504284,2.49750558866667,2.48305122416667
"ADAMTSL2",3.562664781,3.581298329,3.640474497,2.989965726,2.544347318,2.817692428
"ADAMTSL3",3.0645772735,2.9060902885,3.118520687,2.876528479,2.7126702145,2.845426302
"ADAMTSL4",3.4779818605,3.8001278805,3.3176094765,2.705457521,3.1971355245,2.769755887
"ADAMTSL5",3.162717425,3.227593592,2.898308918,2.576735139,2.58977714,2.951223354
"ADAP1",6.879482756,6.9092267575,7.0477322405,6.769182294,6.2165380575,6.20829438
"ADAP2",6.684677322,6.860131546,6.562168797,6.1507978405,5.577732403,5.816487672
"ADAR",10.74229637,11.10845301,10.74759791,10.11696559,10.56544185,10.42866117
"ADARB1",3.9174999082,4.1437000146,4.2993544192,3.624854836,3.6796077366,3.6164289348
"ADARB2",3.195578139,3.169611585,2.981282439,2.704711439,2.425241165,2.4479756575
"ADAT1",6.320999439,6.622228748,6.717165579,6.616798926,6.309370341,6.299417625
"ADAT2",5.1045998135,5.017156049,5.031223809,4.576405198,4.4251051245,4.678540142
"ADCK1",4.290497901,4.408038177,4.551370587,4.935086675,4.677495701,4.70029136
"ADCK2",5.15172376425,5.05337165825,5.120601956,4.67909762275,4.60626991625,4.8670045885
"ADCK5",3.3979157,3.876690761,3.629571486,3.219400063,3.690089624,3.485262123
"ADCY1",3.0250129668,3.1095853234,3.1074495182,2.6360665446,2.6826107256,2.5297432122
"ADCY10",3.0530382335,3.182720478,3.049994188,2.554252688,2.4916084225,2.395116055
"ADCY3",4.797681996,4.496414571,5.0609397375,4.7568399585,4.517341711,4.441279532
"ADCY4",4.21281446,4.90120275,4.277053022,4.061438789,3.579026221,3.425743374
"ADCY5",3.3261108705,3.242856099,3.498407984,2.29616425,2.5656080005,2.5566805005
"ADCY6",3.267459374,3.396745248,3.337648258,3.050757011,2.474916232,2.291857483
"ADCY7",7.3127027165,7.7940651465,8.0516999835,6.4820945595,5.5351311105,6.5142914525
"ADCY8",2.977433717,3.519915577,3.252137904,2.523810053,2.557362489,2.565943405
"ADCY9",4.53209104866667,4.468721774,5.09869404966667,3.83116079333333,4.25698408866667,4.407449846
"ADCYAP1",3.0675247235,3.1466598265,3.11627005,2.6980396645,2.3461432495,2.243476731
"ADCYAP1R1",3.2015525055,3.036112779,3.2465632995,2.5845074105,2.6328450065,2.549445781
"ADD1",7.43309398025,7.62749789725,7.50672838775,6.38447132575,6.39821483875,6.6770772175
"ADD2",3.554948352,3.5772349266,3.2734213288,3.1876884816,2.8284478562,3.178414768
"ADD3",10.97755588,11.0203898125,10.81682352,10.3592026925,10.350427565,10.5100053475
"ADH1A",2.923937833,2.715689233,2.927917228,2.341986708,2.04389503,2.771011517
"ADH1C",3.28405981,3.341156403,2.788069786,2.4000471,2.27001905,2.022401447
"ADH4",2.900417352,2.882415205,3.00588136475,2.31356076275,2.333615796,2.48219106525
"ADH5",8.516594253,8.492825992,8.467988823,7.869015755,7.8670946495,7.9540152535
"ADH7",3.247606481,2.965375469,3.136411782,2.476681861,2.153093543,2.030967222
"ADHFE1",6.941343239,6.468288783,6.826615761,6.543962576,6.122648344,5.89801572
"ADIG",3.6501158055,3.5391464965,3.5736852175,3.094265707,3.5767609525,3.097867397
"ADIPOR1",9.725863977,9.999726834,9.524841955,9.782453402,9.026815211,9.091020888
"ADIPOR2",8.433093297,8.468533716,8.426806946,7.750730155,8.061755601,7.56045113
"ADK",7.203117001,6.8983453435,7.589390661,5.801929574,5.4855940455,6.0224068415
"ADM",7.989662769,6.55683933,7.865308536,10.669221,8.802702445,7.641610007
"ADM2",4.610307781,4.036813325,3.88757313,3.399664636,4.269325482,3.868828635
"ADNP",8.2094672735,8.3885610775,8.1729332165,7.268010488,7.9415909215,7.8520133185
"ADNP2",7.47947809,7.056723001,8.2599867405,6.960937332,6.53748587,7.488224806
"ADO",6.654286967,6.8265832935,6.928238818,5.965039036,5.7306081445,6.2350233195
"ADORA1",3.4212452395,3.4622592375,3.519438374,3.1641208835,2.934525714,2.866975105
"ADORA2B",4.316799612,4.90036705,3.838212354,4.586460622,4.298376403,3.278360352
"ADPGK",8.6160686695,8.3761967665,8.5860067395,8.3561018475,8.241566738,8.372986631
"ADPRH",4.85181818833333,4.683596258,4.463635056,4.238983362,3.52877003433333,3.36738029433333
"ADPRHL1",3.1994585065,3.1345426695,3.564018911,2.976262204,2.994396575,2.6486315965
"ADPRHL2",7.070757232,6.672781262,7.098976158,5.924078518,6.430649578,6.587329428
"ADRA1B",3.962253448,3.455066863,3.606428036,3.323853694,3.238576535,2.613184595
"ADRA1D",3.273606564,3.307995443,3.209734074,2.3511702315,2.585342861,2.814293663
"ADRA2A",2.85920559,3.905610475,3.00939567,2.973742148,2.590964049,2.134934146
"ADRA2B",3.872225813,3.749609331,3.751922439,3.734312693,3.251189546,3.389442903
"ADRA2C",3.4286083,3.330743201,3.913052084,3.098069191,3.151719905,2.67400861
"ADRB2",7.043712251,7.730766231,7.740462482,6.627092905,7.207432988,5.625085524
"ADRB3",3.08315849,3.323610286,3.0585769505,2.707713845,2.723625904,2.6021279485
"ADRM1",8.149538651,7.776734953,7.861284082,6.659696202,6.951687114,6.865176594
"ADSL",9.159253223,9.2387029465,9.045707833,8.307596245,8.653691291,8.6009664795
"ADSSL1",4.025267671,4.0799108655,4.003154637,3.3581863615,3.13529387,3.3507791395
"AEBP1",3.830986709,4.662031686,4.041160802,4.282704119,3.817382535,4.310264631
"AEBP2",5.3698525035,5.8858507385,5.68228877,4.7602615965,4.4122868295,4.9983805165
"AEN",6.149274585,5.788993235,6.247214674,5.742532038,5.024311635,5.47807218
"AFAP1",3.426628256,3.569992531,3.582589042,1.973823533,2.273279553,2.002700325
"AFAP1L1",3.1137589395,3.1387839485,2.946489445,2.715579656,2.563441508,2.4467016505
"AFAP1L2",3.277560044,3.559422375,2.782135939,2.597379211,2.635645612,2.599931237
"AFF1",6.46633862933333,6.31282995766667,6.84799892866667,5.375692873,5.05247697433333,5.226196032
"AFF2",3.40793621166667,3.217091059,3.05561137966667,2.63533351833333,2.62324304233333,2.35280474133333
"AFF3",4.1365424715,4.18730351425,4.1742775015,3.62337779475,3.3526244285,4.26413115775
"AFF4",5.322777527375,5.150811878125,5.57300695175,4.229621808875,4.277089277625,4.720481705875
"AFM",2.950863691,2.970756079,3.059810527,2.443150836,2.052788459,2.32536818
"AFMID",3.307300195,3.173731229,3.026374319,2.732460871,2.701729742,2.801302387
"AFP",2.841813376,3.073921757,3.271752963,2.466268933,2.737931119,2.465669666
"AFTPH",9.0302524535,9.2094143365,8.8428828855,7.838416746,8.2057383275,7.9232345965
"AGA",7.801528594,7.509040315,7.663030043,7.00732830933333,7.04791647966667,6.827039488
"AGAP1",4.28689716,3.6812906325,4.793009929,3.642268685,3.0112218485,3.229421263
"AGAP2",3.52830670033333,3.752332239,3.70295578733333,3.179356007,3.44739054766667,3.34914811433333
"AGBL1",3.083790988,3.338958217,3.212505715,2.517350952,2.479683856,2.737702454
"AGBL2",3.676384666,3.972014786,3.959986274,2.826718106,3.30763925,3.220128982
"AGBL3",3.243969651,3.557551162,3.47723501,2.52877914933333,2.54825643433333,2.50333414133333
"AGBL4",3.1117530635,3.07841593,2.943200501,2.687755873,2.626568577,2.6720379285
"AGBL5",4.18092735733333,4.164035345,3.85453914166667,3.93533527133333,3.706879766,3.656510185
"AGER",3.828162849,3.7601849405,3.3080059025,3.4357885715,3.2290243845,3.6235117515
"AGFG1",7.2342500124,7.0159754716,7.3052631874,6.2468858392,6.1928299374,6.2678625474
"AGFG2",3.59775154616667,3.53657714183333,3.6152184025,2.96578725016667,3.131490339,3.082617937
"AGGF1",6.90160898975,6.980709182,6.713811015,5.88882414175,6.14235032275,6.1907582885
"AGK",5.780498119,5.715586804,5.775928665,4.75912258333333,4.768269662,5.00772923333333
"AGL",7.853866607,8.346164188,7.875716165,6.974965503,7.003019309,6.640733116
"AGMAT",4.0800676825,4.374774648,3.9829662175,3.5113216885,3.2730004915,3.319031425
"AGPAT1",6.5132491645,6.9425247175,6.170220286,6.490325966,6.378043448,5.994345117
"AGPAT2",4.9032341065,4.880711849,5.2900961885,4.422677904,4.1364455635,4.1478515815
"AGPAT3",6.32916142766667,6.2739383505,6.5919673875,5.755279825,5.8622510545,5.33795929333333
"AGPAT4",5.6245352045,5.516158702,6.321214447,4.512473667,4.6884986895,5.037523592
"AGPAT5",6.2839512415,6.629042804,6.109114635,4.9896349465,5.2170974275,5.16072187
"AGPS",6.67251573025,6.85329602675,6.9183802315,5.95568024075,6.11175032875,6.01255953325
"AGR2",3.252560808,2.996802724,2.8065170455,2.2784452165,2.6649420975,2.2964303995
"AGR3",2.532931658,2.95628443,2.610613374,2.170231938,2.714786711,2.321668099
"AGRN",3.36117987275,3.44370851475,3.36966523425,3.05562153975,3.08436741075,3.1234825455
"AGRP",3.035633931,3.154925303,2.732459509,2.693381896,2.414152478,2.418590013
"AGTPBP1",7.9389340365,7.842540549,8.245513286,7.09636355,5.9645852685,6.7739675445
"AGTR1",2.900601096,2.7871795825,3.0438048155,2.2814609965,2.1297365845,2.30739973
"AGTR2",2.795701312,2.751784122,2.893067217,2.269854323,2.54063886766667,2.447758072
"AGTRAP",8.4829186175,8.35568278,8.598890782,8.1524850735,8.1370847625,7.553462842
"AGXT",3.02451037133333,2.996418309,3.100926531,2.71807794566667,2.440833078,2.57060364033333
"AHCTF1",6.34505667566667,6.274967373,6.61848099433333,5.13940287266667,4.805364605,4.92301592266667
"AHCY",7.61321971,7.549309943,7.518045151,7.039021693,7.02781803,6.997932309
"AHCYL1",7.09621729775,7.151063491,6.99621163,6.4133424785,6.48237272675,6.0570186065
"AHCYL2",4.9193620285,5.1941131575,5.3411811635,4.3760721925,4.5374667475,4.711560363
"AHI1",3.8919667852,3.8058111452,4.5530276416,3.1750532062,3.2969951856,3.5338171828
"AHNAK",6.5042163354,5.7818467856,6.4940793026,5.385925069,5.158287483,5.1201881322
"AHNAK2",3.0275621855,2.863095505,2.9618125795,2.4121597345,2.4226881385,2.5521813125
"AHR",9.615964339,9.690747477,9.3445362,9.276882451,8.612709361,8.626095973
"AHSA1",8.134454688,8.559409069,7.817276872,7.198727991,7.678804495,7.45831326
"AHSG",3.169795367,3.183663787,3.204101957,3.297216699,2.851061866,3.223257591
"AICDA",2.802006772,2.802650435,3.1010713855,2.4110943065,2.406798178,2.5815996845
"AIDA",9.5786818405,9.6791130655,9.589828739,8.4383559545,8.5631472755,8.8927467705
"AIF1",9.335254044,9.313824663,9.40859348125,8.9361712645,8.570267482,8.50187793075
